,Full_names,Stars,Num_Forks,Num_Commits,Topics,Size
563,tenable/poc,1110,313,183,['poc'],73804
564,declare-lab/conv-emotion,1109,302,293,"['dialogue-systems', 'conversational-agents', 'conversational-ai', 'emotion-recognition', 'emotion-analysis', 'sentiment-analysis', 'pretrained-models', 'natural-language-processing', 'natural-language-understanding', 'memory-network', 'lstm', 'pytorch', 'emotion-recognition-in-conversation']",769355
565,codingforentrepreneurs/Try-Django,1108,786,38,"['django', 'python', 'tutorial', 'python3', 'django2', 'python36', 'learn']",45
566,HackerPoet/Composer,1099,174,5,[],86972
567,liuhuanyong/TextGrapher,1097,329,8,[],3071
568,Bashfuscator/Bashfuscator,1097,128,338,"['bash', 'linux', 'linux-shell', 'obfuscation', 'red-team', 'blue-team', 'evasion', 'incident-response', 'infosec']",2211
569,cyberark/KubiScan,1095,117,187,"['kubernetes', 'rbac', 'authorization', 'conjbot']",7646
570,SamLynnEvans/Transformer,1085,314,48,[],3033
571,Ranginang67/DarkFly-Tool,1085,272,257,"['termux-tool', 'termux-hacking', 'tools-installer', 'installer-tools', 'best-installer-tools', '530-tools', 'tools-termux']",504
572,casbin/pycasbin,1085,161,346,"['casbin', 'python', 'pycasbin', 'access-control', 'authorization', 'rbac', 'abac', 'acl', 'auth', 'authz', 'permission']",463
573,jwkvam/celluloid,1084,43,37,"['matplotlib', 'animation', 'matplotlib-animation']",36
574,luuuyi/CBAM.PyTorch,1081,276,10,[],74
575,wechaty/python-wechaty,1076,191,951,"['python', 'chatbot', 'wechat', 'whatsapp', 'wechaty']",1152
576,facebookresearch/fastMRI,1075,325,232,"['fastmri', 'mri', 'deep-learning', 'mri-reconstruction', 'convolutional-neural-networks', 'fastmri-dataset', 'fastmri-challenge', 'pytorch', 'medical-imaging']",1368
577,oscarknagg/few-shot,1071,233,48,"['machine-learning', 'pytorch', 'few-shot-learning', 'research', 'meta-learning', 'maml', 'omniglot', 'miniimagenet']",16934
578,custom-components/alexa_media_player,1069,233,1435,"['alexa', 'home-assistant', 'hacktoberfest', 'homeassistant']",1912
579,hanmq/MachineLearning_Zhouzhihua_ProblemSets,1064,398,77,[],12048
580,tmbo/questionary,1058,63,507,['hacktoberfest'],1821
581,openvinotoolkit/training_extensions,1056,401,5394,"['openvino', 'computer-vision', 'deep-learning', 'pytorch', 'neural-networks-compression', 'quantization', 'hyper-parameter-optimization', 'image-classification', 'image-segmentation', 'object-detection', 'self-supervised-learning', 'semi-supervised-learning', 'transfer-learning', 'action-recognition', 'anomaly-detection', 'datumaro', 'automl', 'machine-learning', 'incremental-learning']",418102
582,tonybaloney/wily,1056,55,821,"['hacktoberfest', 'hacktoberfest-accepted', 'complexity', 'python', 'quality']",6204
583,codingo/Interlace,1055,168,348,"['linux', 'service-enumeration', 'penetration-testing', 'security', 'security-tools', 'enumeration', 'multithreading', 'hacking', 'hacking-tool', 'bugbounty', 'cidr-notation', 'thread', 'oscp', 'oscp-tools']",304
584,daniilidis-group/neural_renderer,1054,200,216,[],26834
585,RameshAditya/asciify,1053,154,27,[],879
586,araffin/rl-baselines-zoo,1052,194,237,"['rl', 'zoo', 'reinforcement-learning', 'stable-baselines', 'openai-gym', 'openai', 'gym', 'pybullet', 'hyperparameters', 'optimization', 'hyperparameter-optimization', 'hyperparameter-search', 'hyperparameter-tuning']",384681
587,m4ll0k/Atlas,1049,230,7,"['sqlmap', 'sql', 'injection', 'tool', 'hacking']",59
588,KHwang9883/MobileModels,1048,216,1551,[],2729
589,jfzhang95/pytorch-video-recognition,1046,233,32,"['c3d', 'r2plus1d', 'r3d', 'video-activity-recognition']",4170
590,ywdblog/certbot-letencrypt-wildcardcertificates-alydns-au,1042,281,88,"['certbot', 'letsencrypt', 'php', 'dns', 'certificate', 'renew', 'wildcardcertificates', 'python', 'aliyun', 'tencentyun', 'godaddy']",144
591,liuhuanyong/ComplexEventExtraction,1041,279,12,[],585
592,tomquirk/linkedin-api,1039,235,258,"['linkedin', 'api', 'python']",388
593,CharlesPikachu/musicdl,1039,246,174,"['music-downloader', 'xiami', 'kuwo', 'qqmusic', 'kugou-music', 'qianqian-music', 'music', 'migu', '163music', 'netease-cloud-music', 'netease', 'tencent', 'joox', 'downloader']",15247
594,Meituan-Dianping/lyrebird,1038,204,466,"['mock', 'proxy', 'python', 'lyrebird', 'testing-tools', 'mobile-testing', 'android-testing', 'ios-testing']",89042
595,mouna99/dien,1036,396,30,[],462288
596,rail-berkeley/softlearning,1024,224,1490,"['reinforcement-learning', 'soft-actor-critic', 'deep-learning', 'deep-reinforcement-learning', 'deep-neural-networks', 'machine-learning']",13756
597,mravanelli/SincNet,1018,243,69,"['deep-learning', 'audio', 'waveform', 'filtering', 'cnn', 'convolutional-neural-networks', 'speaker-recognition', 'speaker-verification', 'speaker-identification', 'speech-recognition', 'asr', 'audio-processing', 'speech-processing', 'digital-signal-processing', 'signal-processing', 'neural-networks', 'artificial-intelligence', 'timit', 'pytorch', 'python']",82780
598,weihua916/powerful-gnns,1017,203,21,"['deep-learning', 'graph-neural-networks', 'graph-convolutional-neural-networks']",32539
599,julesontheroad/NSC_BUILDER,1015,114,1193,[],174100
600,GoSecure/pyrdp,1015,207,1973,"['hacktoberfest', 'rdp', 'pentest', 'honeypot', 'mitm', 'pyrdp', 'security']",30363
601,stacklens/django_blog_tutorial,1014,377,111,"['django', 'python']",1978
602,ankit0183/Wifi-Hacking,1011,183,34,"['wifi-hacking', 'crack-handshake', 'wps', 'wp8', 'hackathon', 'hacking-tool', 'python', 'security']",1576
603,huggingface/pytorch-image-models,24624,3966,1816,"['pytorch', 'imagenet-classifier', 'resnet', 'dual-path-networks', 'cnn-classification', 'pretrained-models', 'pretrained-weights', 'distributed-training', 'mobile-deep-learning', 'mobilenet-v2', 'mnasnet', 'mobilenetv3', 'efficientnet', 'augmix', 'randaugment', 'mixnet', 'efficientnet-training', 'vision-transformer-models', 'nfnets', 'normalization-free-training']",24425
604,Lightning-AI/lightning,22282,2773,9081,"['python', 'deep-learning', 'artificial-intelligence', 'ai', 'pytorch', 'data-science', 'machine-learning']",124406
605,microsoft/pyright,10045,933,5976,[],60436
606,kedro-org/kedro,8249,771,2218,"['pipeline', 'kedro', 'hacktoberfest', 'mlops', 'experiment-tracking', 'python', 'machine-learning']",173495
607,yoshiko2/Movie_Data_Capture,5873,910,1907,"['emby', 'kodi', 'plex', 'python', 'adult-video', 'nas', 'movie', 'jellyfin']",12816
608,hummingbot/hummingbot,5668,1904,19196,"['trading-bot', 'cryptocurrency', 'algo-trading', 'arbitrage', 'open-source', 'crypto', 'trading', 'dex', 'high-frequency-trading']",540221
609,awslabs/gluonts,3468,659,1267,"['time-series', 'deep-learning', 'forecasting', 'neural-networks', 'machine-learning', 'time-series-prediction', 'time-series-forecasting', 'mxnet', 'pytorch', 'aws', 'sagemaker', 'timeseries', 'artificial-intelligence', 'data-science', 'torch']",13042
610,aws/aws-sdk-pandas,3396,585,1780,"['python', 'aws', 'pandas', 'apache-arrow', 'apache-parquet', 'data-engineering', 'etl', 'data-science', 'redshift', 'athena', 'lambda', 'aws-lambda', 'aws-glue', 'emr', 'amazon-athena', 'glue-catalog', 'mysql', 'amazon-sagemaker-notebook']",12064
611,aimhubio/aim,3356,212,2126,"['python', 'ai', 'data-science', 'data-visualization', 'experiment-tracking', 'machine-learning', 'metadata', 'metadata-tracking', 'ml', 'mlflow', 'mlops', 'pytorch', 'tensorboard', 'tensorflow', 'visualization', 'prompt-engineering']",60846
612,tusen-ai/simpledet,3036,483,139,"['mxnet', 'object-detection', 'instance-segmentation']",1407
613,corkami/collisions,2350,156,130,"['collisions', 'hash', 'md5', 'sha1', 'exploitation', 'scripts']",32661
614,explosion/spacy-course,2144,346,829,"['spacy', 'nlp', 'natural-language-processing', 'online-course', 'course', 'gatsby', 'gatsbyjs', 'jupyter', 'binder', 'machine-learning', 'named-entity-recognition', 'dependency-parsing', 'part-of-speech-tagging', 'word-vectors']",9422
615,kserve/kserve,2101,737,1157,"['knative', 'machine-learning', 'model-interpretability', 'model-serving', 'istio', 'kubeflow', 'kubeflow-pipelines', 'artificial-intelligence', 'tensorflow', 'pytorch', 'sklearn', 'xgboost', 'kubernetes', 'k8s', 'service-mesh', 'kserve', 'hacktoberfest', 'hacktoberfest2022', 'mlops', 'mlops-community']",424848
616,ashemery/exploitation-course,2032,332,137,"['exploitdev', 'exploitation-course', 'exploitation', 'ose', 'offensive']",32404
617,facebook/Ax,2024,250,2366,[],533958
618,reddelexc/hackerone-reports,1910,390,101,"['writeups', 'hackerone', 'bugbounty', 'reports', 'xss', 'xxe', 'sql-injection', 'csrf', 'idor', 'rce', 'ssrf', 'security']",7754
619,fluentpython/example-code-2e,1852,565,321,"['python', 'python3', 'concurrency', 'iterators', 'metaprogramming', 'special-methods']",13710
620,lonePatient/awesome-pretrained-chinese-nlp-models,1808,229,171,"['chinese', 'nlp', 'pretrained-models', 'bert', 'albert', 'roberta', 'xlnet', 'electra', 'nezha', 'ernie', 'zen', 'macbert', 'gpt', 'gpt-2', 'nlu-nlg', 't5-pegasus', 'simbert', 'pangu', 'dataset', 'llm']",719
621,kevinzg/facebook-scraper,1675,471,826,"['facebook', 'scraping', 'facebook-scraping', 'facebook-scraper', 'hacktoberfest']",12904
622,cosmicpython/code,1600,717,176,[],505
623,lululxvi/deepxde,1577,521,1030,"['neural-network', 'deep-learning', 'scientific-machine-learning', 'pinn', 'multi-fidelity-data', 'operator', 'pytorch', 'physics-informed-learning', 'jax', 'deeponet', 'paddle', 'pde', 'tensorflow']",27372
624,keithrozario/Klayers,1573,249,580,"['python', 'lambda', 'aws-lambda', 'lambda-layer', 'spacy']",173586
625,Xovee/uestc-course,1569,302,77,"['uestc', 'course-materials', 'free', 'non-profit', 'public', 'education-equity', 'course']",2646437
626,HypoX64/DeepMosaics,1540,335,84,"['pytorch', 'deep-learning', 'computer-vision', 'mosaic', 'video-inpainting']",4145
627,koxudaxi/datamodel-code-generator,1525,168,757,"['openapi', 'code-generator', 'python', 'pydantic', 'generator', 'fastapi', 'json-schema', 'datamodel', 'swagger', 'yaml', 'csv', 'openapi-codegen', 'swagger-codegen', 'dataclass']",9234
628,learnbyexample/py_regular_expressions,1492,190,68,"['python', 'regular-expressions', 'regex', 'ebook', 'learning-by-doing', 'exercises']",4526
629,zhulf0804/3D-PointCloud,1433,199,153,"['point-cloud', 'registration', 'segmentation', 'classification', 'completion', 'detection', 'autonomous-driving', 'generation', 'papers', 'datasets', 'monocular']",1677
630,smartHomeHub/SmartIR,1425,787,1083,"['iot', 'smarthome', 'homeassistant', 'broadlink', 'chuangmiir', 'lookin', 'esphome']",7214
631,cisagov/Malcolm,1424,200,2332,"['network-security', 'pcap', 'security', 'arkime', 'cybersecurity', 'infosec', 'network-traffic-analysis', 'networksecurity', 'opensearch', 'opensearch-dashboards', 'suricata', 'zeek', 'networktrafficanalysis']",114836
632,THUDM/cogdl,1417,293,481,"['graph-neural-networks', 'pytorch', 'graph-embedding', 'node-classification', 'graph-classification', 'link-prediction', 'leaderboard', 'gnn-model']",9771
633,ustayready/fireprox,1416,209,51,[],291
634,axcore/tartube,1410,84,223,[],30959
635,antoinelame/GazeTracking,1353,389,26,"['eye-tracking', 'gaze-tracking', 'opencv', 'python']",70659
636,bigmb/Unet-Segmentation-Pytorch-Nest-of-Unets,1351,307,66,"['unet', 'pytorch', 'imagesegmentation', 'segmentation', 'tensorvision', 'torchvision', 'torch', 'python3']",620
637,P0cL4bs/wifipumpkin3,1336,223,362,"['wifipumpkin3', 'accesspoint', 'security', 'mitm', 'python3', 'proxy-server', 'sniffing', 'wireless', 'spoofing', 'rogueap', 'deauthentication-attack']",19977
638,traveller59/spconv,1326,295,242,['point-cloud'],6950
639,iver56/audiomentations,1326,158,961,"['audio', 'sound', 'data-augmentation', 'augmentation', 'sound-processing', 'python', 'machine-learning', 'music', 'deep-learning', 'audio-effects', 'audio-data-augmentation', 'dsp', 'hacktoberfest']",5690
640,benedekrozemberczki/awesome-fraud-detection-papers,1326,260,170,"['fraud-detection', 'fraud-prevention', 'fraud-checker', 'fraud-management', 'fraud-explorer', 'classification', 'data-science', 'churn', 'credit-scoring', 'deep-learning', 'random-forest', 'gradient-boosting', 'data-mining', 'link-prediction', 'graph-classification', 'classifier', 'logistic-regression', 'credit-card-fraud', 'credit-card-validation', 'credit-card-fraud-detection']",451
641,microsoft/DirectML,1317,210,139,[],250820
642,JerBouma/FundamentalAnalysis,1308,185,78,"['fundamental', 'analysis', 'financial-statements', 'stock-data', 'fundamental-analysis', 'fundamentals', 'sector-analysis']",636
643,xiaotudui/pytorch-tutorial,1301,429,44,"['pytorch', 'pytorch-tutorial']",3091
644,megvii-research/ML-GCN,1282,330,8,[],140
645,brendangregg/bpf-perf-tools-book,1276,221,38,[],1039
646,jordaneremieff/mangum,1270,84,448,"['asgi', 'aws', 'lambda', 'serverless', 'python', 'asyncio', 'api-gateway', 'starlette', 'fastapi', 'quart', 'django', 'sanic', 'aws-lambda', 'python3']",3937
647,Harry24k/adversarial-attacks-pytorch,1267,280,541,"['deep-learning', 'pytorch', 'adversarial-attacks']",52742
648,bitbrute/evillimiter,1265,274,36,"['networking', 'python', 'pentesting', 'hacking', 'hacking-tool', 'security', 'security-tools', 'penetration-testing', 'pentest-tool', 'linux']",109
649,microsoft/msticpy,1258,230,1177,[],72956
650,remzi-arpacidusseau/ostep-homework,1255,690,144,[],274
651,aiortc/aioquic,1251,180,1046,"['python', 'quic', 'asyncio', 'network', 'tls', 'http3']",1622
652,martinvigo/email2phonenumber,1251,184,29,"['osint', 'osinttool', 'privacy', 'hacking', 'password-reset', 'authentication']",67
653,AberHu/Knowledge-Distillation-Zoo,1243,229,65,"['kd-methods', 'knowledge-transfer', 'knowledge-distillation', 'kd', 'teacher-student', 'model-compression', 'distillation']",93
654,open-telemetry/opentelemetry-python,1242,446,1424,"['python', 'opentelemetry', 'tracecontext', 'correlationcontext', 'distributed-tracing', 'logging', 'metrics', 'sdk']",8014
655,icopy-site/awesome-cn,1228,183,1423,"['awesome', 'awesome-list', 'awesome-lists', 'awesomeness', 'awesome-go', 'awesome-javascript', 'awesome-python', 'awesome-vue', 'awesome-reactjs', 'awesome-java', 'awesome-swift', 'awesome-php', 'learning', 'learn-to-code', 'learning-python', 'learning-js', 'learning-java']",75333
656,zhanlaoban/EDA_NLP_for_Chinese,1198,217,7,"['eda', 'data-augmentation', 'chinese-data-augmentation', 'chinese', 'easy-data-augmentation', 'text-classification']",23
657,ArknightsAutoHelper/ArknightsAutoHelper,1197,197,1174,"['python', 'adb', 'arknights']",31674
658,VainF/DeepLabV3Plus-Pytorch,1196,326,149,"['deeplabv3plus', 'deeplabv3', 'pytorch', 'pascal-voc', 'cityscapes', 'segmentation']",8479
659,gogcom/galaxy-integrations-python-api,1183,220,302,[],292
660,torfsen/python-systemd-tutorial,1180,128,15,"['python', 'systemd', 'tutorial']",40
661,dmmiller612/bert-extractive-summarizer,1170,276,163,"['bert', 'extractive-summarization', 'pytorch', 'coreference']",161
662,GantMan/nsfw_model,1162,213,133,"['keras', 'nsfw-data', 'machine-learning', 'machinelearning', 'inceptionv3', 'inception-v3']",495
663,notAI-tech/NudeNet,1161,264,123,"['nsfw-recognition', 'censorship', 'object-detection', 'keras', 'nsfw-data', 'machinelearning', 'nudity-detection', 'nudity-detector', 'nudity']",252
664,davidtavarez/pwndb,1158,213,59,[],42
665,vchoutas/smplx,1157,243,153,[],2495
666,facebookresearch/DeepSDF,1149,221,17,[],329
667,artyshko/smd,1147,232,207,"['spotify', 'spotify-playlist', 'spotify-api', 'spotipy', 'music', 'music-downloader', 'high-quality-music', 'freemusic', 'telegram-bot', 'bot', 'music-bot', 'youtube', 'youtube-dl', 'youtube-downloader', 'apple-music', 'apple-music-downloader', 'shazam-downloader', 'shazam', 'linux', 'free-software']",166647
668,autonomousvision/occupancy_networks,1138,245,25,[],5299
669,openseg-group/openseg.pytorch,1118,139,231,[],1333
670,noob-hackers/ipdrone,1116,125,82,"['termux-tool', 'linux', 'termux-api', 'termux-hacking', 'termux', 'kali-scripts', 'python-script', 'hacking-tool', 'ipdrone']",71
671,PolyAI-LDN/conversational-datasets,1116,151,65,"['conversational-ai', 'datasets', 'machine-learning']",182
672,kamalkraj/BERT-NER,1116,262,60,"['bert', 'named-entity-recognition', 'pytorch', 'conll-2003', 'cpp11', 'bert-ner', 'inference', 'curl', 'postman', 'pretrained-models']",1712
673,iojw/socialscan,1114,152,123,"['username', 'username-checker', 'cli', 'social-media', 'osint', 'email', 'email-checker']",289
674,anzhihe/learning,1113,27,262,"['shell', 'python', 'operating-systems', 'linux-system', 'golang', 'awk', 'sed', 'sre', 'sql', 'mysql', 'network', 'performance', 'applescript', 'programming', 'django', 'django-rest-framework', 'gin']",2113573
675,yuanxiaosc/Entity-Relation-Extraction,1111,261,16,"['tensorflow', 'entity-extraction', 'relation-extraction', 'pipeline-framework', 'bert-model', 'competition-code']",6109
676,aachman98/Sorcar,1104,105,373,"['procedural-generation', 'blender-addon', 'blender3d', 'blender-python', 'procedural']",12404
677,clovaai/CutMix-PyTorch,1101,159,11,"['cutmix', 'augmentation', 'regularization', 'transfer-learning', 'iccv2019']",203
678,darrenburns/ward,1090,52,978,"['python', 'testing', 'testing-framework', 'test-runner', 'unit-test', 'quality-assurance', 'contributors-welcome', 'ward', 'tester']",14719
679,khast3x/Redcloud,1088,177,79,"['offensive', 'pentest', 'bugbounty', 'hacking', 'kali', 'docker', 'metasploit', 'traefik']",83
